id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,79,4,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,59,2,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,70,3,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,59,2,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,54,2,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,54,2,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,70,3,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,70,3,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,79,4,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,74,4,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,70,3,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,83,4,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,79,4,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,57,2,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,70,3,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,57,2,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,57,2,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178602,2024-04-18,000001,Vente,1449967.8,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1134,,,,,,,,,,,,,0,2,Appartement,57,2,AB,terrains a bâtir,,,2083,-61.584715,16.265754
2024-1178633,2024-04-11,000001,Vente,127000,,,SAINT ALBAN,B384,97122,97103,Baie-Mahault,971,,,97103000BP0373,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,601,-61.621259,16.228741
2024-1178633,2024-04-11,000001,Vente,127000,,,SAINT ALBAN,B384,97122,97103,Baie-Mahault,971,,,97103000BP1160,,,,,,,,,,,,,0,,,,,S,sols,,,507,-61.621299,16.229154
2024-1178636,2024-04-26,000001,Vente,87475.85,,,LA JAILLE,B272,97122,97103,Baie-Mahault,971,,,97103000AR1227,,,,,,,,,,,,,0,,,,,S,sols,,,282,-61.577696,16.258786
2024-1178637,2024-04-11,000001,Vente,90000,,,SAINT ALBAN,B384,97122,97103,Baie-Mahault,971,,,97103000BP0373,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,601,-61.621259,16.228741
2024-1178637,2024-04-11,000001,Vente,90000,,,SAINT ALBAN,B384,97122,97103,Baie-Mahault,971,,,97103000BP1159,,,,,,,,,,,,,0,,,,,S,sols,,,564,-61.621377,16.229277
2024-1178643,2024-04-25,000001,Vente,89562.7,,,LA JAILLE,B272,97122,97103,Baie-Mahault,971,,,97103000AR0915,,,,,,,,,,,,,0,,,,,S,sols,,,290,-61.579249,16.254746
2024-1178646,2024-04-29,000001,Vente,156420,17,,RES LES JARDINS DE BEL AIR,A330,97122,97103,Baie-Mahault,971,,,97103000BC0711,,,,,,,,,,,,,0,1,Maison,82,4,T,terres,,,182,-61.620586,16.252384
2024-1178653,2024-03-15,000001,Vente,150000,7132,,BRAGELOGNE,B088,97122,97103,Baie-Mahault,971,,,97103000BP0157,,,,,,,,,,,,,0,1,Maison,83,4,P,prés,,,953,-61.626228,16.221969
2024-1178653,2024-03-15,000001,Vente,150000,7132,,BRAGELOGNE,B088,97122,97103,Baie-Mahault,971,,,97103000BP0157,,,,,,,,,,,,,0,1,Maison,53,4,S,sols,,,1024,-61.626228,16.221969
2024-1178653,2024-03-15,000001,Vente,150000,7132,,BRAGELOGNE,B088,97122,97103,Baie-Mahault,971,,,97103000BP0157,,,,,,,,,,,,,0,1,Maison,53,4,P,prés,,,953,-61.626228,16.221969
2024-1178653,2024-03-15,000001,Vente,150000,7132,,BRAGELOGNE,B088,97122,97103,Baie-Mahault,971,,,97103000BP0157,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,1024,-61.626228,16.221969
2024-1178663,2024-04-29,000001,Vente,120000,9,,LOT CARAIBE A MOUDONG CENTRE,A023,97122,97103,Baie-Mahault,971,,,97103000AT0614,,,9,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,52,0,,,,,,-61.58181,16.24259
2024-1178685,2024-05-13,000001,Vente,135000,6425,,BD DE LA BAIE LA MAHAULTIERE,0053,97122,97103,Baie-Mahault,971,,,97103000AX0372,,,,,,,,,,,,,0,1,Maison,36,3,S,sols,,,200,-61.59013,16.257273
2024-1178696,2024-04-24,000001,Vente,140000,6320,,LOT SODEG BELCOURT,A820,97122,97103,Baie-Mahault,971,,,97103000AX0080,,,,,,,,,,,,,0,1,Maison,74,3,S,sols,,,706,-61.597213,16.255994
2024-1178697,2024-04-19,000001,Vente,37560,1197,F,BELLECOUR,B032,97122,97103,Baie-Mahault,971,,,97103000AY1198,,,,,,,,,,,,,0,2,Appartement,80,3,S,sols,,,626,-61.599496,16.254226
2024-1178697,2024-04-19,000001,Vente,37560,1197,F,BELLECOUR,B032,97122,97103,Baie-Mahault,971,,,97103000AY1198,,,,,,,,,,,,,0,2,Appartement,35,2,S,sols,,,626,-61.599496,16.254226
2024-1178697,2024-04-19,000001,Vente,37560,1197,F,BELLECOUR,B032,97122,97103,Baie-Mahault,971,,,97103000AY1198,,,,,,,,,,,,,0,2,Appartement,35,2,S,sols,,,626,-61.599496,16.254226
2024-1178701,2024-05-16,000001,Vente,144186,,,RES LE CARRE PLAISANCE,A586,97122,97103,Baie-Mahault,971,,,97103000BI0680,,,100,,20,,,,,,,,2,3,Dépendance,,0,,,,,,-61.607292,16.229487
2024-1178701,2024-05-16,000001,Vente,144186,,,RES LE CARRE PLAISANCE,A586,97122,97103,Baie-Mahault,971,,,97103000BI0680,,,100,,20,,,,,,,,2,2,Appartement,40,2,,,,,,-61.607292,16.229487
2024-1178703,2024-05-02,000001,Vente,110000,113,,RES LES MUSCADES A BELCOURT,A636,97122,97103,Baie-Mahault,971,,,97103000AX1954,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,151,-61.589902,16.258978
2024-1178719,2024-05-06,000001,Vente,1050000,104,B,BUDAN,B104,97122,97103,Baie-Mahault,971,,,97103000AB0484,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,42,0,AB,terrains a bâtir,,,2612,-61.603135,16.259462
2024-1178734,2024-04-30,000001,Vente,265000,28,,LOT CASSIOPEE A DUPUY,A532,97122,97103,Baie-Mahault,971,,,97103000AZ0223,,,,,,,,,,,,,0,1,Maison,62,3,S,sols,,,437,-61.613347,16.258393
2024-1178735,2024-04-30,000001,Vente,2156,5474,,TERRAIN CHALDER,B404,97122,97103,Baie-Mahault,971,,,97103000AE1379,,,,,,,,,,,,,0,1,Maison,37,2,,,,,,-61.585619,16.266242
2024-1178745,2024-05-15,000001,Vente,92490.95,,,LA JAILLE,B272,97122,97103,Baie-Mahault,971,,,97103000AR0978,,,,,,,,,,,,,0,,,,,S,sols,,,311,-61.576531,16.255497
2024-1178753,2024-05-02,000001,Vente,200000,118,,IMP JEAN MARIE JACQUARD,0442,97122,97103,Baie-Mahault,971,,,97103000AM0061,,,5,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,200,0,,,,,,-61.556446,16.23587
2024-1178753,2024-05-02,000001,Vente,200000,118,,IMP JEAN MARIE JACQUARD,0442,97122,97103,Baie-Mahault,971,,,97103000AM0061,,,4,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,200,0,,,,,,-61.556446,16.23587
2024-1178754,2024-04-30,000001,Vente,430400,11,,LOT SAINT JOHN PERSE A CAFE,A808,97122,97103,Baie-Mahault,971,,,97103000AC0213,,,,,,,,,,,,,0,1,Maison,92,3,S,sols,,,547,-61.593972,16.263805
2024-1178754,2024-04-30,000001,Vente,430400,11,,LOT SAINT JOHN PERSE A CAFE,A808,97122,97103,Baie-Mahault,971,,,97103000AC0213,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,547,-61.593972,16.263805
2024-1178754,2024-04-30,000001,Vente,430400,11,,LOT SAINT JOHN PERSE A CAFE,A808,97122,97103,Baie-Mahault,971,,,97103000AC0213,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,547,-61.593972,16.263805
2024-1178758,2024-05-07,000001,Vente,30000,5379,,RUE ETIENNE MARCEL,0242,97122,97103,Baie-Mahault,971,,,97103000AE0318,,,,,,,,,,,,,0,1,Maison,70,4,S,sols,,,96,-61.585808,16.266693
2024-1178789,2024-05-14,000001,Vente,74000,4,,RUE FERDINAND FOREST,0314,97122,97103,Baie-Mahault,971,,,97103000AL0095,,,55,23,,,,,,,,,1,4,Local industriel. commercial ou assimilé,21,0,,,,,,-61.559682,16.241718
2024-1178795,2024-05-17,000001,Vente,330000,6273,,LOT SODEG BELCOURT,A820,97122,97103,Baie-Mahault,971,,,97103000AX0143,,,,,,,,,,,,,0,1,Maison,110,5,S,sols,,,780,-61.595337,16.257485
2024-1178805,2024-05-14,000001,Vente,589800,2,,LOT SABAS A DUMONTER,A989,97122,97103,Baie-Mahault,971,,,97103000BN0715,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,793,-61.636899,16.233685
2024-1178805,2024-05-14,000001,Vente,589800,2,,LOT SABAS A DUMONTER,A989,97122,97103,Baie-Mahault,971,,,97103000BN0715,,,,,,,,,,,,,0,1,Maison,114,4,S,sols,,,700,-61.636899,16.233685
2024-1178805,2024-05-14,000001,Vente,589800,2,,LOT SABAS A DUMONTER,A989,97122,97103,Baie-Mahault,971,,,97103000BN0715,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,700,-61.636899,16.233685
2024-1178805,2024-05-14,000001,Vente,589800,2,,LOT SABAS A DUMONTER,A989,97122,97103,Baie-Mahault,971,,,97103000BN0715,,,,,,,,,,,,,0,1,Maison,114,4,T,terres,,,793,-61.636899,16.233685
2024-1178808,2024-05-07,000001,Vente,290000,84,,LOT LES DOMAINES D ORVILLE,A551,97122,97103,Baie-Mahault,971,,,97103000BC0383,,,,,,,,,,,,,0,1,Maison,139,4,S,sols,,,660,-61.623932,16.262281
2024-1178827,2024-05-22,000001,Vente,78691.6,,,LA JAILLE,B272,97122,97103,Baie-Mahault,971,,,97103000AR1150,,,,,,,,,,,,,0,,,,,S,sols,,,316,-61.576294,16.258185
2024-1178836,2024-05-23,000001,Vente,51000,,,GOURDE LIANE,B248,97122,97103,Baie-Mahault,971,,,97103000AW0385,,,,,,,,,,,,,0,,,,,T,terres,,,400,-61.59761,16.248982
2024-1178849,2024-05-15,000001,Vente,290000,,,LA JAILLE,B272,97122,97103,Baie-Mahault,971,,,97103000AR0113,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,535,-61.575567,16.254007
2024-1178849,2024-05-15,000001,Vente,290000,,,LA JAILLE,B272,97122,97103,Baie-Mahault,971,,,97103000AR0126,,,,,,,,,,,,,0,,,,,S,sols,,,18,-61.574202,16.256026
2024-1178849,2024-05-15,000001,Vente,290000,,,LA JAILLE,B272,97122,97103,Baie-Mahault,971,,,97103000AR0126,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,1362,-61.574202,16.256026
2024-1178849,2024-05-15,000001,Vente,290000,,,LA JAILLE,B272,97122,97103,Baie-Mahault,971,,,97103000AR0148,,,,,,,,,,,,,0,,,,,S,sols,,,4880,-61.574746,16.255414
2024-1178849,2024-05-15,000001,Vente,290000,6129,,LOT LES BALISIERS A LA JAILLE,A008,97122,97103,Baie-Mahault,971,,,97103000AR0279,,,,,,,,,,,,,0,1,Maison,68,3,S,sols,,,510,-61.574481,16.256406
2024-1178849,2024-05-15,000001,Vente,290000,,,LA JAILLE,B272,97122,97103,Baie-Mahault,971,,,97103000AR0280,,,,,,,,,,,,,0,,,,,S,sols,,,290,-61.574261,16.256481
2024-1178856,2024-05-17,000001,Vente,140000,4,,RES CREOLE A BELCOURT,A028,97122,97103,Baie-Mahault,971,,,97103000AX0784,,,,,,,,,,,,,0,1,Maison,110,4,S,sols,,,498,-61.589904,16.258219
2024-1178862,2024-05-06,000001,Vente,212000,11,,CLOS ALICEA A GOURDELIANE,A052,97122,97103,Baie-Mahault,971,,,97103000AW0308,,,11,,111,,,,,,,,2,1,Maison,88,4,,,,,,-61.593749,16.246298
2024-1178862,2024-05-06,000001,Vente,212000,11,,CLOS ALICEA A GOURDELIANE,A052,97122,97103,Baie-Mahault,971,,,97103000AW0308,,,11,,111,,,,,,,,2,3,Dépendance,,0,,,,,,-61.593749,16.246298
2024-1178881,2024-05-21,000002,Vente,99437.5,,,LA RETRAITE,B376,97122,97103,Baie-Mahault,971,,,97103000BK0756,,,,,,,,,,,,,0,,,,,T,terres,,,538,-61.615768,16.23148
2024-1178885,2024-05-14,000001,Vente,160000,,,IMM SUD JARRY HOUELBOURG,A702,97122,97103,Baie-Mahault,971,,,97103000AN0467,,,3,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,66,0,,,,,,-61.570685,16.237161
2024-1178895,2024-05-24,000001,Vente,129222,9,,CHE DE FOND SARAIL,0195,97122,97103,Baie-Mahault,971,,,97103000AP0237,,,1,,,,,,,,,,1,1,Maison,69,4,,,,,,-61.573159,16.258926
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,33,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,33,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,33,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,33,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,33,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,33,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,33,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,33,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,146,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,26,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,33,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,33,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,26,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,73,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,26,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,IMM LUMIERE ZAC BEAUSOLEIL,A354,97122,97103,Baie-Mahault,971,,,97103000AX2019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,26,0,S,sols,,,789,-61.599829,16.25547
2024-1178899,2024-05-27,000001,Vente,1550000,,,BELLECOUR,B032,97122,97103,Baie-Mahault,971,,,97103000AX2022,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,695,-61.59994,16.255578
2024-1178900,2024-05-02,000002,Vente,79200,7499,,FOND BUDAN,B224,97122,97103,Baie-Mahault,971,,,97103000BE0789,,,,,,,,,,,,,0,1,Maison,1,2,,,,,,-61.610061,16.245312
2024-1178900,2024-05-02,000002,Vente,79200,7499,,FOND BUDAN,B224,97122,97103,Baie-Mahault,971,,,97103000BE0789,,,,,,,,,,,,,0,1,Maison,1,1,,,,,,-61.610061,16.245312
2024-1178903,2024-05-31,000001,Vente,146391.8,,,LA JAILLE,B272,97122,97103,Baie-Mahault,971,,,97103000AR0949,,,,,,,,,,,,,0,,,,,S,sols,,,764,-61.577924,16.255407
2024-1178908,2024-06-06,000001,Vente,390000,16,,LOT LES DOMAINES D ORVILLE,A551,97122,97103,Baie-Mahault,971,,,97103000BC0315,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,617,-61.625785,16.262122
2024-1178908,2024-06-06,000001,Vente,390000,16,,LOT LES DOMAINES D ORVILLE,A551,97122,97103,Baie-Mahault,971,,,97103000BC0315,,,,,,,,,,,,,0,1,Maison,103,5,S,sols,,,617,-61.625785,16.262122
2024-1178918,2024-06-07,000001,Vente,350000,82,,LOT BIGLETTE A PLAISANCE,A101,97122,97103,Baie-Mahault,971,,,97103000BI0534,,,,,,,,,,,,,0,1,Maison,94,4,S,sols,,,802,-61.609853,16.228027
2024-1178918,2024-06-07,000001,Vente,350000,82,,LOT BIGLETTE A PLAISANCE,A101,97122,97103,Baie-Mahault,971,,,97103000BI0534,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,802,-61.609853,16.228027
2024-1178922,2024-06-05,000001,Vente,33000,1079,F,CALVAIRE,B119,97122,97103,Baie-Mahault,971,,,97103000BN1079,,,,,,,,,,,,,0,1,Maison,80,3,S,sols,,,637,-61.631401,16.237166
2024-1178924,2024-05-17,000001,Vente,2576,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1375,,,,,,,,,,,,,0,,,,,S,sols,,,14,-61.585898,16.266004
2024-1178924,2024-05-17,000001,Vente,2576,9313,,TERRAIN CHALDER,B404,97122,97103,Baie-Mahault,971,,,97103000AE1377,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,170,-61.585856,16.265974
2024-1178925,2024-05-16,000001,Vente,3444,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1309,,,,,,,,,,,,,0,,,,,S,sols,,,3,-61.584924,16.265955
2024-1178925,2024-05-16,000001,Vente,3444,23,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1424,,,,,,,,,,,,,0,1,Maison,81,4,,,,,,-61.584942,16.265887
2024-1178929,2024-05-16,000002,Echange,255000,1202,F,CALVAIRE,B119,97122,97103,Baie-Mahault,971,,,97103000BN1202,,,,,,,,,,,,,0,2,Appartement,100,3,S,sols,,,570,-61.634219,16.239011
2024-1178932,2024-05-31,000001,Vente,144045,,,RES CYBELE A MOUDONG CENTRE,A535,97122,97103,Baie-Mahault,971,,,97103000AS0628,,,27,,,,,,,,,,1,2,Appartement,64,3,,,,,,-61.580076,16.245808
2024-1178932,2024-05-31,000001,Vente,144045,,,RES CYBELE A MOUDONG CENTRE,A535,97122,97103,Baie-Mahault,971,,,97103000AS0628,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.580076,16.245808
2024-1178938,2024-05-23,000001,Vente,20637,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1301,,,,,,,,,,,,,0,,,,,S,sols,,,79,-61.585306,16.265831
2024-1178938,2024-05-23,000001,Vente,20637,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1316,,,,,,,,,,,,,0,,,,,S,sols,,,51,-61.585375,16.265864
2024-1178938,2024-05-23,000001,Vente,20637,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1318,,,,,,,,,,,,,0,,,,,S,sols,,,46,-61.58534,16.265781
2024-1178938,2024-05-23,000001,Vente,20637,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1330,,,,,,,,,,,,,0,,,,,S,sols,,,22,-61.585251,16.2658
2024-1178938,2024-05-23,000001,Vente,20637,,,LE BOURG,B083,97122,97103,Baie-Mahault,971,,,97103000AE1331,,,,,,,,,,,,,0,,,,,S,sols,,,14,-61.58519,16.265748
2024-1178940,2024-05-24,000001,Vente,314000,54,,LOT BELCOURT,A017,97122,97103,Baie-Mahault,971,,,97103000AX0070,,,,,,,,,,,,,0,1,Maison,150,3,S,sols,,,930,-61.596664,16.256732
2024-1178949,2024-05-28,000001,Vente,260000,,,FOND BOISNEUF,B208,97122,97103,Baie-Mahault,971,,,97103000AS0429,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1000,-61.579074,16.246377
2024-1178967,2024-06-12,000001,Vente,280000,,,CALVAIRE,B119,97122,97103,Baie-Mahault,971,,,97103000BM0797,,,,,,,,,,,,,0,1,Maison,73,4,S,sols,,,1100,-61.627246,16.237425
2024-1178969,2024-06-13,000002,Vente,85500,,,FOND BUDAN,B224,97122,97103,Baie-Mahault,971,,,97103000BE0821,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,413,-61.612546,16.244321
2024-1178980,2024-05-31,000001,Vente,140000,5048,,LOT BELCOURT,A017,97122,97103,Baie-Mahault,971,,,97103000AC0050,,,,,,,,,,,,,0,1,Maison,57,4,S,sols,,,218,-61.59306,16.264531
2024-1178988,2024-05-30,000001,Vente,180000,7831,,RES LES PALETUVIERS MOUDONG SU,A642,97122,97103,Baie-Mahault,971,,,97103000AT0414,,,112,,19,,,,,,,,2,3,Dépendance,,0,,,,,,-61.582175,16.236764
2024-1178988,2024-05-30,000001,Vente,180000,7831,,RES LES PALETUVIERS MOUDONG SU,A642,97122,97103,Baie-Mahault,971,,,97103000AT0414,,,112,,19,,,,,,,,2,2,Appartement,40,2,,,,,,-61.582175,16.236764
2024-1178989,2024-05-31,000001,Vente,350000,9972,,LOT BORROMEE A LA JAILLE,A015,97122,97103,Baie-Mahault,971,,,97103000AR0747,,,,,,,,,,,,,0,1,Maison,109,4,S,sols,,,995,-61.580349,16.256283
2024-1178992,2024-05-28,000001,Vente,900000,27,,RUE FERDINAND FOREST,0314,97122,97103,Baie-Mahault,971,,,97103000AN0141,,,20,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,79,0,,,,,,-61.565709,16.240334
2024-1178992,2024-05-28,000001,Vente,900000,27,,RUE FERDINAND FOREST,0314,97122,97103,Baie-Mahault,971,,,97103000AN0141,,,4,70.77,,,,,,,,,1,4,Local industriel. commercial ou assimilé,70,0,,,,,,-61.565709,16.240334
